Scenario,Prediction_Timestamp,Timestep,Feature,Raw_Value,SHAP_Value,Absolute_SHAP
13,2011-08-15 17:19:10.491257,1,Avg_Packets_Per_Flow,12.005023002624512,-0.01114341989159584,0.01114341989159584
13,2011-08-15 17:19:10.491257,1,Avg_Bytes_Per_Flow,7343.79736328125,-0.005498428363353014,0.005498428363353014
13,2011-08-15 17:19:10.491257,1,Flow_Count_Change,276.0,-0.0004581988323479891,0.0004581988323479891
13,2011-08-15 17:19:10.491257,1,Total_Packets_Change,-664.0,0.002362431725487113,0.002362431725487113
13,2011-08-15 17:19:10.491257,1,Total_Bytes_Change,2598690.0,0.004223340656608343,0.004223340656608343
13,2011-08-15 17:19:10.491257,1,Total_Source_Bytes_Change,68875.0,0.00023315654834732413,0.00023315654834732413
13,2011-08-15 17:19:10.491257,1,Avg_Duration_Change,88.14022827148438,-0.01651192083954811,0.01651192083954811
13,2011-08-15 17:19:10.491257,2,Flow_Count,1938.0,-0.07050919532775879,0.07050919532775879
13,2011-08-15 17:19:10.491257,2,Total_Packets,15115.0,0.00021002290304750204,0.00021002290304750204
13,2011-08-15 17:19:10.491257,2,Total_Bytes,4585087.0,-0.0032242177985608578,0.0032242177985608578
13,2011-08-15 17:19:10.491257,2,Total_Source_Bytes,1079285.0,-0.00276123802177608,0.00276123802177608
13,2011-08-15 17:19:10.491257,2,Avg_Duration,585.90478515625,0.07104839384555817,0.07104839384555817
13,2011-08-15 17:19:10.491257,2,Avg_Packets_Per_Flow,7.7992777824401855,-0.007092618849128485,0.007092618849128485
13,2011-08-15 17:19:10.491257,2,Avg_Bytes_Per_Flow,2365.885986328125,-0.004409645218402147,0.004409645218402147
13,2011-08-15 17:19:10.491257,2,Flow_Count_Change,-53.0,-0.001652520033530891,0.001652520033530891
13,2011-08-15 17:19:10.491257,2,Total_Packets_Change,-8787.0,0.0034060003235936165,0.0034060003235936165
13,2011-08-15 17:19:10.491257,2,Total_Bytes_Change,-10036414.0,0.002698943018913269,0.002698943018913269
13,2011-08-15 17:19:10.491257,2,Total_Source_Bytes_Change,-413499.0,-4.4054646423319355e-05,4.4054646423319355e-05
13,2011-08-15 17:19:10.491257,2,Avg_Duration_Change,-69.2059326171875,0.01864529959857464,0.01864529959857464
13,2011-08-15 17:19:10.491257,3,Flow_Count,1676.0,-0.03776755556464195,0.03776755556464195
13,2011-08-15 17:19:10.491257,3,Total_Packets,17204.0,-0.0005193148972466588,0.0005193148972466588
13,2011-08-15 17:19:10.491257,3,Total_Bytes,8093487.0,-0.002439940581098199,0.002439940581098199
13,2011-08-15 17:19:10.491257,3,Total_Source_Bytes,1142388.0,-0.0010642834240570664,0.0010642834240570664
13,2011-08-15 17:19:10.491257,3,Avg_Duration,629.1714477539062,0.06442148238420486,0.06442148238420486
13,2011-08-15 17:19:10.491257,3,Avg_Packets_Per_Flow,10.26491641998291,-0.003767904359847307,0.003767904359847307
13,2011-08-15 17:19:10.491257,3,Avg_Bytes_Per_Flow,4829.04931640625,-0.0027963167522102594,0.0027963167522102594
13,2011-08-15 17:19:10.491257,3,Flow_Count_Change,-262.0,-0.000709828978870064,0.000709828978870064
13,2011-08-15 17:19:10.491257,3,Total_Packets_Change,2089.0,0.001430457690730691,0.001430457690730691
13,2011-08-15 17:19:10.491257,3,Total_Bytes_Change,3508400.0,0.0004288755008019507,0.0004288755008019507
13,2011-08-15 17:19:10.491257,3,Total_Source_Bytes_Change,63103.0,0.0001754925906425342,0.0001754925906425342
13,2011-08-15 17:19:10.491257,3,Avg_Duration_Change,43.266693115234375,-0.0055722203105688095,0.0055722203105688095
13,2011-08-15 17:19:10.491257,4,Flow_Count,1620.0,-0.020223453640937805,0.020223453640937805
13,2011-08-15 17:19:10.491257,4,Total_Packets,18085.0,-0.0006554491701535881,0.0006554491701535881
13,2011-08-15 17:19:10.491257,4,Total_Bytes,9319118.0,-0.0009831143543124199,0.0009831143543124199
13,2011-08-15 17:19:10.491257,4,Total_Source_Bytes,1069560.0,-0.0009613975998945534,0.0009613975998945534
13,2011-08-15 17:19:10.491257,4,Avg_Duration,619.3378295898438,0.034133002161979675,0.034133002161979675
13,2011-08-15 17:19:10.491257,4,Avg_Packets_Per_Flow,11.163579940795898,-0.0010176252108067274,0.0010176252108067274
13,2011-08-15 17:19:10.491257,4,Avg_Bytes_Per_Flow,5752.5419921875,-0.0008441276149824262,0.0008441276149824262
13,2011-08-15 17:19:10.491257,4,Flow_Count_Change,-56.0,-0.0006166367675177753,0.0006166367675177753
13,2011-08-15 17:19:10.491257,4,Total_Packets_Change,881.0,0.0005118256085552275,0.0005118256085552275
13,2011-08-15 17:19:10.491257,4,Total_Bytes_Change,1225631.0,0.0010246244492009282,0.0010246244492009282
13,2011-08-15 17:19:10.491257,4,Total_Source_Bytes_Change,-72828.0,-1.974781662283931e-05,1.974781662283931e-05
13,2011-08-15 17:19:10.491257,4,Avg_Duration_Change,-9.833620071411133,-0.0010660052066668868,0.0010660052066668868
13,2011-08-15 17:19:10.491257,5,Flow_Count,2105.0,-0.005712101235985756,0.005712101235985756
13,2011-08-15 17:19:10.491257,5,Total_Packets,88283.0,-0.00030502030858770013,0.00030502030858770013
13,2011-08-15 17:19:10.491257,5,Total_Bytes,38412048.0,-0.001117812586016953,0.001117812586016953
13,2011-08-15 17:19:10.491257,5,Total_Source_Bytes,3319544.0,-0.0006594314472749829,0.0006594314472749829
13,2011-08-15 17:19:10.491257,5,Avg_Duration,517.107421875,0.0031759878620505333,0.0031759878620505333
13,2011-08-15 17:19:10.491257,5,Avg_Packets_Per_Flow,41.939666748046875,0.0013849661918357015,0.0013849661918357015
13,2011-08-15 17:19:10.491257,5,Avg_Bytes_Per_Flow,18248.00390625,-0.0009221904911100864,0.0009221904911100864
13,2011-08-15 17:19:10.491257,5,Flow_Count_Change,485.0,0.0013176725478842854,0.0013176725478842854
13,2011-08-15 17:19:10.491257,5,Total_Packets_Change,70198.0,0.0003036490234080702,0.0003036490234080702
13,2011-08-15 17:19:10.491257,5,Total_Bytes_Change,29092930.0,-7.125476986402646e-05,7.125476986402646e-05
13,2011-08-15 17:19:10.491257,5,Total_Source_Bytes_Change,2249984.0,-1.258987595065264e-05,1.258987595065264e-05
13,2011-08-15 17:19:10.491257,5,Avg_Duration_Change,-102.23043823242188,0.007981701754033566,0.007981701754033566
