Scenario,Timestamp,Flow_Count,Total_Packets,Total_Bytes,Total_Source_Bytes,Avg_Duration,Avg_Packets_Per_Flow,Avg_Bytes_Per_Flow,Flow_Count_Change,Total_Packets_Change,Total_Bytes_Change,Total_Source_Bytes_Change,Avg_Duration_Change,Attack_Flow_Count,Attack_State,Target_Early_Warning,Flow_Count_Prev,Flow_Count_RollMean5,Flow_Count_RollStd5,Total_Packets_Prev,Total_Packets_RollMean5,Total_Packets_RollStd5,Total_Bytes_Prev,Total_Bytes_RollMean5,Total_Bytes_RollStd5,Total_Source_Bytes_Prev,Total_Source_Bytes_RollMean5,Total_Source_Bytes_RollStd5,Avg_Duration_Prev,Avg_Duration_RollMean5,Avg_Duration_RollStd5,Avg_Packets_Per_Flow_Prev,Avg_Packets_Per_Flow_RollMean5,Avg_Packets_Per_Flow_RollStd5,Avg_Bytes_Per_Flow_Prev,Avg_Bytes_Per_Flow_RollMean5,Avg_Bytes_Per_Flow_RollStd5,Flow_Count_Ratio5,Flow_Count_Z5,Total_Packets_Ratio5,Total_Packets_Z5,Total_Bytes_Ratio5,Total_Bytes_Z5,Total_Source_Bytes_Ratio5,Total_Source_Bytes_Z5,Avg_Duration_Ratio5,Avg_Duration_Z5,Avg_Packets_Per_Flow_Ratio5,Avg_Packets_Per_Flow_Z5,Avg_Bytes_Per_Flow_Ratio5,Avg_Bytes_Per_Flow_Z5
1,2011-08-10 12:38:23.049550,3004,23159.0,8973217.0,1488357.0,478.91248355159786,7.709387483355526,2987.0895472703064,-555.0,-17246.0,-11279421.0,-5138566.0,86.20092544960295,20,1,0,3559.0,3625.8,168.4390097334997,40405.0,41922.4,10527.66578118053,20252638.0,22473932.4,8423454.610880334,6626923.0,5139376.8,2769052.010956911,392.7115581019949,404.9790425467506,25.62033523042811,11.3529081202585,11.517386821836794,2.5437971019789205,5690.541725203709,6151.279670939924,2090.365513020813,0.8285068122894731,-3.6915439064864266,0.5524254336583652,-1.7822944221443706,0.3992722252737576,-1.6027527924898544,0.28959873111463624,-1.3185089285261575,1.182561153137029,2.8857327719176036,0.6693695021225884,-1.4969744772576006,0.48560457450528977,-1.5137018401607159
1,2011-08-10 12:38:53.049080,3617,39237.0,16608637.0,2828468.0,407.4802161509538,10.84794028200166,4591.826651921482,613.0,16078.0,7635420.0,1340111.0,-71.43226740064404,26,1,0,3004.0,3482.8,311.9257924571204,23159.0,40304.4,12926.533556999735,8973217.0,21241203.4,10058043.555362524,1488357.0,4949888.2,3021244.9659197633,478.91248355159786,426.6273612298586,33.80629444804998,7.709387483355526,11.378758806273428,2.765232218945499,2987.0895472703064,5934.6689705526305,2393.996681018229,1.038532215458528,0.4302305331740648,0.9735165391371421,-0.08257434178259804,0.7819065938608734,-0.46058325105682296,0.5714205827921526,-0.7021675580530662,0.9551197442548843,-0.5663781077148738,0.9533500503646792,-0.19196164446623923,0.7737291961362963,-0.5609207102406849
1,2011-08-10 12:39:23.059831,3491,33243.0,16718535.0,2069044.0,431.1701534242338,9.5224863935835,4789.03895731882,-126.0,-5994.0,109898.0,-759424.0,23.689937273279952,19,1,0,3617.0,3441.0,264.8952623207948,39237.0,36738.8,9014.366211788927,16608637.0,17573041.6,6536907.945682908,2828468.0,4757746.6,3141666.0969089493,407.4802161509538,424.52889299852296,34.789193244396415,10.84794028200166,10.565335885151544,1.939982666583041,4591.826651921482,5026.089920382823,1609.3622732761412,1.0145306596916552,0.18875384769720793,0.9048471915250116,-0.3878031930218046,0.9513740068765328,-0.13072030493627082,0.4348789824157511,-0.8558206114409751,1.015643836106859,0.1909000987422908,0.901295187980256,-0.5375560869661246,0.9528359088635445,-0.14729496708115086
1,2011-08-10 12:39:53.064967,3687,43354.0,20787741.0,3112747.0,446.53405534255495,11.75861133713046,5638.117982099268,196.0,10111.0,4069206.0,1043703.0,15.363901918321176,23,1,0,3491.0,3410.4,243.56067005984937,33243.0,33931.0,6831.508618178211,16718535.0,15572114.2,4120418.815284774,2069044.0,3320794.4,2010639.566623046,431.1701534242338,429.7715058992314,33.0332322874691,9.5224863935835,9.874772790651997,1.4097289705801523,4789.03895731882,4517.203310090275,974.364004508742,1.0811048557350806,1.1356513345561754,1.2777106480798894,1.3793439380175287,1.3349337625587152,1.2658001610546312,0.9373501111661713,-0.10347324475934003,1.039003398811216,0.5074450267821616,1.1907728496873402,1.3363125710375987,1.2481435071793001,1.1504064875354143
1,2011-08-10 12:40:23.066283,3148,28092.0,11642559.0,2642763.0,408.3469355775096,8.923761118170267,3698.398665819568,-539.0,-15262.0,-9145182.0,-469984.0,-38.1871197650454,23,1,0,3687.0,3471.6,271.20250736304524,43354.0,35879.6,8005.987746695735,20787741.0,16668153.6,4717988.410005944,3112747.0,3225107.8,2005933.796785305,446.53405534255495,431.3616933142671,33.747121405648436,11.75861133713046,10.238266723265903,1.6456872977003763,5638.117982099268,4739.322972762717,1096.2662091241748,0.9067864961398472,-1.1932043075310494,0.7829518723731373,-0.9727219484208125,0.6984912234070124,-1.0651985895814584,0.8194340046555961,-0.29031107653366284,0.9466462643892285,-0.6819769146954086,0.8716085797042089,-0.798757823636192,0.7803643446698594,-0.9495178253955403
1,2011-08-10 12:40:53.063048,3330,57562.0,31412702.0,11472904.0,457.31559812702704,17.285885885885886,9433.243843843844,182.0,29470.0,19770143.0,8830141.0,48.96866254951749,30,1,0,3148.0,3389.4,298.9553478364334,28092.0,33417.0,8158.26013928481,11642559.0,14946137.8,4653467.501236469,2642763.0,2428275.8,649452.5037210252,408.3469355775096,434.4887688093701,29.75914115303337,8.923761118170267,9.752437322848257,1.5920501906061888,3698.398665819568,4340.894360885889,1023.740434515647,0.9824747742960458,-0.19869187967261503,1.7225364335517337,2.9595771142097584,2.1017270428217243,3.5385579023867,4.724712077598433,10.0,1.0525372137446884,0.767052691457232,1.772468287862318,4.731916495319332,2.1731106678939165,4.974258426514409
1,2011-08-10 12:41:23.051984,3144,23355.0,8517211.0,1551690.0,545.5982219109414,7.428435114503816,2709.0365776081426,-186.0,-34207.0,-22895491.0,-9921214.0,88.2826237839144,35,1,0,3330.0,3454.6,218.65337866130184,57562.0,40297.6,11261.327776964854,31412702.0,19434034.8,7439504.27442697,11472904.0,4425185.2,3958243.6251751245,457.31559812702704,430.1693917244558,22.342440230729338,17.285885885885886,11.667737003354329,3.330744117768061,9433.243843843844,5630.125220200596,2234.996233174449,0.9100908933014213,-1.4205131514555949,0.57956305090128,-1.50449399356395,0.43826261955649065,-1.4674128002757107,0.35064973099882907,-0.7259520818082206,1.2683334342373551,5.166348392981749,0.6366646001475323,-1.2727792162006428,0.48116808625992524,-1.3069769869107184
1,2011-08-10 12:41:53.063294,2975,28823.0,14067558.0,1812399.0,505.9173769741176,9.688403361344538,4728.590924369748,-169.0,5468.0,5550347.0,260709.0,-39.6808449368238,27,1,0,3144.0,3360.0,232.69615381437438,23355.0,37121.2,13626.713202391898,8517211.0,17815749.6,8937069.284812722,1551690.0,4169829.6,4124688.073671403,545.5982219109414,457.79299287645335,52.41764490333161,7.428435114503816,10.983835969854761,3.851507374864682,2709.0365776081426,5253.5672053379285,2584.8862594619854,0.8854166666664032,-1.6545181073575734,0.7764565800674339,-0.6089656307247153,0.7896135899889387,-0.41939829272326656,0.4346458186205018,-0.5715415463893831,1.1051225878189592,0.9180951220814464,0.8820600914882915,-0.33634431459952546,0.9000724154750177,-0.20309453812379558
1,2011-08-10 12:42:23.075742,4499,45229.0,17716962.0,4652380.0,976.908440023783,10.0531229162036,3937.977772838408,1524.0,16406.0,3649404.0,2839981.0,470.9910630496653,21,1,0,2975.0,3256.8,271.2944894390657,28823.0,36237.2,14077.123807803995,14067558.0,17285554.2,9095663.172456454,1812399.0,4118500.6,4158822.3208557623,505.9173769741176,472.7424375864301,53.57282255828207,9.688403361344538,11.017019363406968,3.8364545352979667,4728.590924369748,5241.477598748113,2587.7418102882434,1.3814173421759453,4.578788174296575,1.2481372732992273,0.6387526402953522,1.0249577071703029,0.04743005450184133,1.1296295549890167,0.12837273603219077,2.0664707932913493,9.410853831333192,0.9125084184459675,-0.25124667530492656,0.7513106177880474,-0.5037209742976667
1,2011-08-10 12:42:53.113343,3270,38742.0,18668846.0,3027239.0,501.0922377036697,11.847706422018348,5709.127217125382,-1229.0,-6487.0,951884.0,-1625141.0,-475.8162023201133,27,1,0,4499.0,3419.2,616.547402881565,45229.0,36612.2,14336.685101523359,17716962.0,16671398.4,8901674.24928535,4652380.0,4426427.2,4122578.2388174892,976.908440023783,578.8173145226758,228.42792648670746,10.0531229162036,10.675921679221597,3.8298476849703293,3937.977772838408,4901.449556895942,2633.8813357414215,0.9563640617685552,-0.24199274752020689,1.058171866208503,0.14855595871137256,1.1198128406552865,0.22439010281244112,0.683901228512241,-0.33939639685318373,0.8657174295417058,-0.3402608341900297,1.1097595858133373,0.30596118667833333,1.1647834280150733,0.3066492211585445
1,2011-08-10 12:43:23.062698,3098,64316.0,32873461.0,2974976.0,528.7186859070368,20.76049063912201,10611.188185926403,-172.0,25574.0,14204615.0,-52263.0,27.626448203367147,25,1,0,3270.0,3443.6,605.4455384260443,38742.0,38742.2,13522.38790673603,18668846.0,18076655.8,8452603.846804278,3027239.0,4503322.4,4084400.525855307,501.0922377036697,597.3663749479077,214.46326588228573,11.847706422018348,11.260710739991213,3.71698987031371,5709.127217125382,5303.595267157105,2556.6447474167603,0.8996399117200315,-0.5708193025880963,1.6601019043832914,1.8912192266913745,1.8185587734651671,1.7505617757768577,0.660618036141494,-0.37419111821310713,0.8850827701044568,-0.3200906633503849,1.8436216964129735,2.555772339453068,2.0007537625721454,2.075999383226796
1,2011-08-10 12:43:53.056493,3471,94215.0,74819321.0,32288119.0,443.1472927559781,27.143474503025065,21555.55200230481,373.0,29899.0,41945860.0,29313143.0,-85.57139315105871,20,1,0,3098.0,3397.2,624.9053528335334,64316.0,40093.0,15985.391534155184,32873461.0,18368807.6,9034027.336562565,2974976.0,2803736.8,1229545.6074426475,528.7186859070368,611.6469925039098,204.97351937823575,20.76049063912201,11.955631690638437,5.1670243307691,10611.188185926403,5539.184135573616,3040.7550093605523,1.021723772518244,0.11809788420798092,2.349911455865055,3.3857162575190514,4.073172446969284,6.248654259826419,10.0,10.0,0.7245147906983633,-0.822055942924894,2.270350509543443,2.939378999824948,3.8914669515799925,5.267233899943174
1,2011-08-10 12:44:23.054485,3086,34685.0,19432726.0,1841625.0,476.1078287757615,11.239468567725211,6297.059624108879,-385.0,-59530.0,-55386595.0,-30446494.0,32.960536019783376,21,1,0,3471.0,3462.6,608.6824295147698,94215.0,54265.0,25821.179727120012,74819321.0,31629229.6,25183661.11755344,32288119.0,8951022.6,13084940.662790608,443.1472927559781,591.1568066729171,217.93751669145755,27.143474503025065,15.898639568342688,7.733548127729763,21555.55200230481,9308.48722051295,7322.240774171199,0.8912377981860766,-0.6187134402739367,0.6391781074357203,-0.7582922316843002,0.6143913792955614,-0.48430224434281444,0.20574464866170705,-0.5433266977065364,0.8053833152231354,-0.5278989117761994,0.7069453030055637,-0.6024622751501187,0.6764858214803671,-0.4112713156096021
1,2011-08-10 12:44:53.062868,3806,53423.0,33819508.0,4303213.0,418.9001101763006,14.036521282186024,8885.840252233316,720.0,18738.0,14386782.0,2461588.0,-57.20771859946092,19,1,0,3086.0,3484.8,588.1298326050147,34685.0,55437.4,24475.200291320045,19432726.0,32702263.2,24348780.946281556,1841625.0,8956867.8,13080960.449213946,476.1078287757615,585.1948970332458,221.23507284877036,11.239468567725211,16.208852609618823,7.447998835040277,6297.059624108879,9622.180960460775,7107.426874268324,1.0921717171714036,0.5461379141009671,0.9636635195734115,-0.0823037187039614,1.0341641431104378,0.04588504050633474,0.48043725731890324,-0.35575788322788215,0.7158300803702778,-0.751665568731354,0.8659787104850561,-0.29166644292706645,0.923474655979332,-0.10360158764252611
1,2011-08-10 12:45:23.049276,3439,27085.0,10683699.0,2256568.0,452.4380774952021,7.875835998836871,3106.6295434719395,-367.0,-26338.0,-23135809.0,-2046645.0,33.53796731890151,27,1,0,3806.0,3346.2,300.8757218520682,53423.0,57076.2,23888.071117196385,33819508.0,35922772.4,22892592.25509424,4303213.0,8887034.4,13110583.60022576,418.9001101763006,473.5932310637494,43.93070387372789,14.036521282186024,17.005532282815306,6.810713424751755,8885.840252233316,10611.753456339758,6430.354388167543,1.0277329508095667,0.3084329949537065,0.4745410521373099,-1.2554885596605947,0.2974074183650703,-1.102499582343437,0.2539168746775639,-0.5057338866201063,0.9553305406794234,-0.4815573551671969,0.46313375361573067,-1.3404904469271093,0.29275364870220005,-1.1671400143476984
1,2011-08-10 12:45:53.049215,3178,36665.0,19982678.0,2640875.0,507.1731002545626,11.537130270610447,6287.815607300189,-261.0,9580.0,9298979.0,384307.0,54.7350227593605,17,1,0,3439.0,3380.0,299.6656470134723,27085.0,54744.8,26545.770966393746,10683699.0,34325743.0,24611193.875875104,2256568.0,8732900.2,13200915.736679541,452.4380774952021,463.8623990220558,41.6459081620657,7.875835998836871,16.211158198179014,7.732016313873924,3106.6295434719395,10091.25392160907,7005.968389657047,0.9402366863902544,-0.6740846073365374,0.6697439756835231,-0.6810802377104767,0.5821484475951475,-0.5827862342777145,0.30240526509165877,-0.4614850455467221,1.0933697176635222,1.039974949349707,0.7116783470285748,-0.6045031124128946,0.6230955693063128,-0.5428854517704328
1,2011-08-10 12:46:23.068194,3197,31198.0,15425135.0,2039705.0,493.4955909746637,9.758523615889898,4824.87801063497,19.0,-5467.0,-4557543.0,-601170.0,-13.677509279898857,16,1,0,3178.0,3396.0,282.48805284472286,36665.0,49214.6,26930.77961738642,19982678.0,31747586.4,25461850.82284734,2640875.0,8666080.0,13238140.545375919,507.1731002545626,459.55328189156097,33.59376097988921,11.537130270610447,14.3664861244767,7.4711501996686955,6287.815607300189,9226.579405883826,7190.129929081831,0.941401648998545,-0.7044545707165932,0.6339175773042831,-0.6689966000229668,0.4858679587686704,-0.6410551814777578,0.23536650942525336,-0.5005517940595208,1.0738593552032083,1.010375381976784,0.6792561194615776,-0.6167674835628886,0.5229324756645571,-0.6121866278722913
1,2011-08-10 12:46:53.049949,3685,236963.0,104518207.0,67724839.0,490.7565897880597,64.30474898236092,28363.149796472186,488.0,205765.0,89093072.0,65685134.0,-2.739001186604014,27,1,0,3197.0,3341.2,290.7571151322064,31198.0,36611.2,10079.69469776946,15425135.0,19868749.2,8644906.324415984,2039705.0,2616397.2,988467.1993202304,493.4955909746637,469.6229415352981,34.96461334967188,9.758523615889898,10.889495947049666,2.280730376951599,4824.87801063497,5880.444607549858,2131.9118787394646,1.1028971626957074,1.182430221329211,6.472418276374267,10.0,5.260432146377891,9.791830544296682,10.0,10.0,1.0450013114406767,0.6044296283446687,5.905208954495094,10.0,4.823300224621133,10.0
1,2011-08-10 12:47:23.075697,4196,105369.0,24509380.0,6782494.0,414.90175775953287,25.11177311725453,5841.129647283126,511.0,-131594.0,-80008827.0,-60942345.0,-75.85483202852686,18,1,0,3685.0,3461.0,282.60838628746086,236963.0,77066.8,89944.78395215713,104518207.0,36885845.4,38782632.69697698,67724839.0,15793040.0,29044352.35069231,490.7565897880597,472.55269373775775,36.23450300776549,64.30474898236092,21.502552029976805,24.034812788451887,28363.149796472186,10293.662642022518,10321.048765457906,1.2123663681013543,2.6007720777605625,1.3672424442172066,0.3146619376511484,0.6644657248387209,-0.31912391035188065,0.4294609524195468,-0.31023401352536,0.8780010425438477,-1.5910508270053696,1.1678508244546155,0.15016639068067533,0.5674491044069113,-0.43140315445853994
1,2011-08-10 12:47:53.047508,3224,71775.0,18924311.0,5723186.0,603.7375671783499,22.26271712158809,5869.823511166253,-972.0,-33594.0,-5585069.0,-1059308.0,188.835809418817,21,1,0,4196.0,3539.0,421.3816559842187,105369.0,87456.0,89530.11295648084,24509380.0,35023819.8,39188037.6189788,6782494.0,16288896.2,28819446.827435195,414.90175775953287,471.7530232544042,37.72794112065873,25.11177311725453,23.717602396990507,23.68249102286105,5841.129647283126,9684.72052103248,10512.91139659125,0.9109918055945434,-0.7475408469395963,0.8206984083424713,-0.17514777410838417,0.5403268720563712,-0.41082712424984996,0.3513550537574179,-0.36661738385421677,1.2797746647433568,3.498323523627863,0.9386579953576722,-0.06143294951264052,0.6060911616827814,-0.3628773101904788
1,2011-08-10 12:48:23.070428,3224,72587.0,22960529.0,4555141.0,522.7562131215881,22.514578163771716,7121.7521712158805,0.0,812.0,4036218.0,-1168045.0,-80.9813540567618,14,1,0,3224.0,3496.0,444.47440871213564,71775.0,96394.0,84060.04015583274,18924311.0,36671942.2,38065668.04721076,5723186.0,16982219.8,28436625.023918286,603.7375671783499,502.01292119103374,67.38348416761798,22.26271712158809,26.594978621540754,22.097512207567934,5869.823511166253,10237.359314571344,10146.92483263421,0.922196796338409,-0.6119587419836113,0.7530240471398556,-0.28321423539491136,0.6261061624382687,-0.36020419195046016,0.26823001077868514,-0.4370096236648153,1.0413202351053021,0.3078394088178503,0.846572523457091,-0.18465429136348352,0.6956630076545657,-0.30704939622050237
1,2011-08-10 12:48:53.069986,3598,65553.0,18367375.0,4411903.0,531.6125909519177,18.21928849360756,5104.884658143413,374.0,-7034.0,-4593154.0,-143238.0,8.85637783032962,28,1,0,3224.0,3505.2,436.6539820040607,72587.0,103578.4,79065.64234103338,22960529.0,37267512.4,37761349.713065945,4555141.0,17365073.0,28207232.25065211,522.7562131215881,505.12954376443884,68.03900679958102,22.514578163771716,28.790468200173006,20.7304738340757,7121.7521712158805,10404.146627354483,10072.355193474741,1.0264749515003349,0.21252525758238627,0.6328829176739491,-0.4809345611332008,0.4928521872578756,-0.5005154091052072,0.2540676333465457,-0.4592144980725836,1.052428228586797,0.3892333006138577,0.6328236264273485,-0.5099343020649698,0.4906586614918717,-0.5261194494653653
1,2011-08-10 12:49:23.097620,3074,66707.0,28120856.0,3968929.0,607.7509189056603,21.70039037085231,9147.968770331816,-524.0,1154.0,9753481.0,-442974.0,76.13832795374265,18,1,0,3598.0,3585.4,401.28892334576375,65553.0,110449.4,72416.25979571305,18367375.0,37855960.4,37356634.33923482,4411903.0,17839512.6,27903333.353795514,531.6125909519177,512.7529437598896,68.5431389317342,18.21928849360756,30.48262117571654,19.06717204259236,5104.884658143413,10460.14795685617,10034.28640898739,0.8573659842692984,-1.2743935111263627,0.6039598223258741,-0.6040411383216574,0.7428382664939601,-0.26059907623357387,0.22247967693915582,-0.497094143704278,1.185270462706638,1.385958924918778,0.711893844202206,-0.46059430233208354,0.8745544334614165,-0.1307695568016622
1,2011-08-10 12:49:53.050017,3496,59853.0,24691254.0,11182944.0,538.4124852645881,17.1204233409611,7062.7156750572085,422.0,-6854.0,-3429602.0,7214015.0,-69.33843364107224,47,1,0,3074.0,3463.2,453.0664410436981,66707.0,76398.2,16482.901722701114,28120856.0,22576490.2,4052116.8720006905,3968929.0,5088330.6,1147621.0607797212,607.7509189056603,536.1518095834097,78.4153822012414,21.70039037085231,21.961749453414818,2.4694722517460574,9147.968770331816,6617.1117516280965,1589.6004156029526,1.009471009470718,0.07239556283261386,0.7834346882518072,-1.0037795697836431,1.0936710614123715,0.5218911168659994,2.197762857625642,5.310649663277501,1.0042164842862897,0.028829492603223227,0.7795564454688513,-1.9604699372791716,1.0673411512686644,0.2803244885034893
1,2011-08-10 12:50:23.052179,3414,83788.0,55883848.0,4027972.0,565.852742420621,24.54247217340363,16369.02401874634,-82.0,23935.0,31192594.0,-7154972.0,27.440257156032885,24,1,0,3496.0,3323.2,216.30811357876362,59853.0,67295.0,5168.155763928519,24691254.0,22612865.0,4074559.8503973996,11182944.0,5968420.6,2986196.042862923,538.4124852645881,560.8539550844208,41.37766392797011,17.1204233409611,20.36347949815613,2.506822091989063,7062.7156750572085,6861.428957182912,1533.4012904978206,1.0273230621085017,0.4197715864528479,1.2450850731852106,3.191273783795523,2.4713298381253326,8.165540382663666,0.6748807213754339,-0.6498061654852553,1.0089128146282553,0.12080883407969104,1.2052199710968197,1.6670479675981267,2.385658165506178,6.200330676955786
1,2011-08-10 12:50:53.052162,3649,62331.0,37434154.0,3169763.0,488.6000282302,17.081666209920527,10258.743217319814,235.0,-21457.0,-18449694.0,-858209.0,-77.25271419042099,89,1,0,3414.0,3361.2,211.1520778964847,83788.0,69697.6,9081.92643662271,55883848.0,30004772.4,14887574.98740472,4027972.0,5629377.8,3114479.0047729616,565.852742420621,553.276990132875,34.45060227256321,24.54247217340363,20.81943050851924,3.080342822389859,16369.02401874634,8961.26905869893,4380.916522407811,1.0856241818394963,1.362998663644354,0.8943062601868514,-0.8111274685394398,1.247606664065214,0.49903235458329864,0.5630751945623546,-0.7897355532757233,0.8831020211268406,-1.8773826184254245,0.8204675052043475,-1.2134247753908682,1.1447868767382057,0.2961650038260666
1,2011-08-10 12:51:23.061112,3391,51362.0,24437620.0,4268445.0,521.5476613134769,15.146564435269832,7206.611618991448,-258.0,-10969.0,-12996534.0,1098682.0,32.947633083276855,40,1,0,3649.0,3446.2,227.05770191738227,62331.0,67646.4,9418.155435127806,37434154.0,32899497.4,14579409.605452564,3169763.0,5352302.2,3290584.4354010397,488.6000282302,546.4457531545975,44.06143031634861,17.081666209920527,19.732848117749,3.284360574484247,10258.743217319814,9588.667267919716,4274.9617703995145,0.9839823573788568,-0.243110009189831,0.7592717424726111,-1.7290434535897294,0.7427961498281126,-0.5803991813794253,0.7974970097914126,-0.3293813671333144,0.9544362972932996,-0.5650767953240347,0.767581260653319,-1.3964007839799883,0.7515759403917858,-0.5572109826622138
1,2011-08-10 12:51:53.054535,4205,686578.0,725185147.0,14355281.0,364.5219007914388,163.27657550535076,172457.8233055886,814.0,635216.0,700747527.0,10086836.0,-157.02576052203807,26,1,0,3391.0,3404.8,210.74558121109675,51362.0,64808.2,11993.009117824799,24437620.0,34113546.4,13259788.371108117,4268445.0,5323610.6,3301441.482182166,521.5476613134769,544.4327672269094,45.12557556630798,15.146564435269832,19.118303306081454,3.8730771418057195,7206.611618991448,10009.012660089324,3800.9085733800866,1.2350211466161785,3.796995388456897,10.0,10.0,10.0,10.0,2.6965309972145595,2.735674840442818,0.6695443822154138,-3.9868935558976055,8.540327710193447,10.0,10.0,10.0
1,2011-08-10 12:52:23.067588,3288,35942.0,14651391.0,2965635.0,453.9371187192822,10.931265206812652,4456.019160583942,-917.0,-650636.0,-710533756.0,-11389646.0,89.4152179278434,26,1,0,4205.0,3631.0,336.42012424943033,686578.0,188782.4,278532.49204231123,725185147.0,173526404.6,308653368.5263842,14355281.0,7400881.0,5043776.111317035,364.5219007914388,495.7869636040649,78.53650546043683,163.27657550535076,47.433540332981146,64.85788297617825,172457.8233055886,42670.98356714068,72650.94732662578,0.905535665105782,-1.0195585081725718,0.19038851079337804,-0.5487345439640191,0.08443320792459963,-0.5147360430845876,0.4007137798864756,-0.879350292739672,0.9155890574825207,-0.5328712378898999,0.23045433947888452,-0.562803986972758,0.10442738338975739,-0.5260077922280697
1,2011-08-10 12:52:53.067805,3705,103338.0,102200575.0,4922789.0,485.5987536094467,27.891497975708504,27584.500674763836,417.0,67396.0,87549184.0,1957154.0,31.66163489016452,32,1,0,3288.0,3589.4,368.6072435533549,35942.0,184000.2,281489.09703432594,14651391.0,171518432.0,309893859.14099663,2965635.0,5757419.2,4837904.581237116,453.9371187192822,478.89189029500375,76.1235634826772,10.931265206812652,46.19570870615145,65.63545122214677,4456.019160583942,42149.64426424603,72978.96337096211,1.0322059397110848,0.3136129363202639,0.5616189547620026,-0.28655532612036994,0.5958576801821509,-0.22368257697052818,0.8550339707763505,-0.17251894616461702,1.01400496322729,0.08810495735503862,0.6037681584781205,-0.2788768933455255,0.6544420755209572,-0.19958002850006742
1,2011-08-10 12:53:23.056965,3100,31417.0,12637347.0,2654653.0,509.3844128716129,10.134516129032258,4076.563548387097,-605.0,-71921.0,-89563228.0,-2268136.0,23.785659262166178,22,1,0,3705.0,3647.6,356.77275680746993,103338.0,187910.2,279880.29225760105,102200575.0,180781777.4,306243928.99101704,4922789.0,5936382.6,4774064.395488573,485.5987536094467,462.8410925327689,59.945473845589554,27.891497975708504,46.86551386661243,65.3758137844105,27584.500674763836,44392.73959544953,72156.18827068152,0.8498738896806531,-1.5348705570979844,0.16719156277839006,-0.5591433349510853,0.0699038762742024,-0.5490539223225944,0.4471836097626187,-0.6874079040704163,1.1005600433683362,0.776427599153792,0.2162467727903431,-0.5618438320040797,0.0918295105356569,-0.5587348363777571
1,2011-08-10 12:53:53.048341,3887,46466.0,24944648.0,2916773.0,423.3577052799074,11.954206328788269,6417.455106766143,787.0,15049.0,12307301.0,262120.0,-86.02670759170547,30,1,0,3100.0,3537.8,432.64616027419277,31417.0,181727.4,283663.86933798983,12637347.0,175822416.0,309330894.10373056,2654653.0,5833360.6,4853587.871437961,509.3844128716129,466.9979694610514,62.82952950087337,10.134516129032258,45.476083850434776,66.23523259302311,4076.563548387097,43156.30366166298,72936.07217323934,1.0987054101415854,0.8071260814562288,0.25569066634970705,-0.47683689965757853,0.14187410551792212,-0.4877552513374396,0.5000158913542907,-0.6009137317083143,0.9065514905077329,-0.6945820624017692,0.26286798062562533,-0.5061034166983726,0.14870261264907192,-0.5037130114113277
1,2011-08-10 12:54:23.047449,3303,28276.0,9975442.0,2879295.0,561.163763626703,8.560702391765062,3020.115652437178,-584.0,-18190.0,-14969206.0,-37478.0,137.80605834679562,21,1,0,3887.0,3637.0,447.19067521584367,46466.0,180748.2,284234.2685711914,24944648.0,175923821.6,309268936.8451329,2916773.0,5563026.2,4998034.109960442,423.3577052799074,447.3599782543376,56.54809765287212,11.954206328788269,44.837612229138465,66.61498037448648,6417.455106766143,42998.47235921792,73034.10261278029,0.9081660709373363,-0.7468849833195711,0.1564386256681939,-0.5364314470822161,0.056703190672388167,-0.5365827596293611,0.5175771057846176,-0.5369573598250694,1.2543897328839957,2.0125130657613335,0.19092681269077086,-0.5445758541531128,0.07023774303436764,-0.5473930023997359
1,2011-08-10 12:54:53.050181,3273,494358.0,532612599.0,259841064.0,576.488952970058,151.04124656278643,162729.17781851513,-30.0,466082.0,522637157.0,256961769.0,15.325189343354964,33,1,0,3303.0,3456.6,326.3928614415499,28276.0,49087.8,31097.25986642925,9975442.0,32881880.6,39163049.79102893,2879295.0,3267829.0,932791.188932903,561.163763626703,486.6883508213905,52.788018138827574,8.560702391765062,13.894437606421326,7.9222523299563345,3020.115652437178,9110.93082858764,10399.984139225351,0.9468842214890508,-0.56251230247055,10.0,10.0,10.0,10.0,10.0,10.0,1.1845135639592057,1.7011550217854199,10.0,10.0,10.0,10.0
1,2011-08-10 12:55:23.052294,3483,49367.0,31279315.0,2887109.0,501.28200833304624,14.17370083261556,8980.567039908125,210.0,-444991.0,-501333284.0,-256953955.0,-75.20694463701176,23,1,0,3273.0,3453.6,328.3927526605951,494358.0,140771.0,199957.40260365503,532612599.0,136474122.2,224653430.5539864,259841064.0,54642914.8,114712920.7957558,576.488952970058,511.19871767154564,61.5101901364969,151.04124656278643,41.91643387761608,61.492588514892674,162729.17781851513,40765.56256017388,68919.26025374596,1.0085128561498122,0.08952694528644622,0.3506901279382803,-0.45711736004680814,0.22919594202746227,-0.4682537317173114,0.05283592594881121,-0.451176776260019,0.9806010676539849,-0.1612205931461449,0.3381418580039644,-0.4511557199747812,0.22029788075785112,-0.46119176850186355
